run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
RC104__S2_peak_dirty__ALNS_MS__seed10,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2908.561003446659,2679.948145802528,1390.8856484798648,0.8513431405163211,0.8513431405163211,0.0,0.0,1800.1186271000188,26.001713502555827,0.0,0.23701060004532337,1,0,0,518,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed11,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3066.111805817142,2674.5481611916566,1390.6052357848184,0.8661451931119895,0.8661451931119895,0.0,0.0,1800.1309112000745,26.00189093955663,0.0,0.23843230004422367,1,0,0,394,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed12,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3020.5179212776584,2637.867836824568,1373.3177976018003,0.8542843011672181,0.8542843011672181,0.0,0.0,1800.1210831999779,26.001748979555234,0.0,0.24296950013376772,1,0,0,387,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed13,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3178.595432847278,2608.1297571020377,1357.1247794708424,0.8633218456772065,0.8633218456772065,0.0,0.0,1800.134655899834,26.001945029664267,0.0,0.24034569994546473,1,0,0,531,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed14,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3003.832076305439,2639.773174651615,1378.3821963607938,0.8538867409023068,0.8538867409023068,0.0,0.0,1800.1687122001313,26.002436954001897,0.0,0.2409418998286128,1,0,0,542,6,real_solver:ALNS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed15,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2799.471533657404,2594.758443939253,1345.6325606986966,0.8224394070164287,0.8224394070164287,0.0,0.0,1800.121640099911,26.00175702366538,0.0,0.24141170014627278,1,0,0,401,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed16,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3087.4126202357625,2728.988404577354,1414.4953064940573,0.8788468382371516,0.8788468382371516,0.0,0.0,1800.2025719999801,26.002926039999714,0.0,0.24483969993889332,1,0,0,481,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed17,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3032.07899255074,2861.71216465555,1486.5288701867044,0.902130054597705,0.902130054597705,0.0,0.0,1800.195608699927,26.00282545899895,0.0,0.2415416999720037,1,0,0,534,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed18,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2955.8160480897186,2558.359509326278,1331.5440260071757,0.831036664592725,0.831036664592725,0.0,0.0,1800.1690627001226,26.002442016779547,0.0,0.24006769992411137,1,0,0,682,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed19,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3045.700300691845,2693.31809315776,1393.8230692106192,0.8667800391863082,0.8667800391863082,0.0,0.0,1800.1966629999224,26.002840687776658,0.0,0.24409559997729957,1,0,0,525,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__ALNS_MS__seed20,main,solomon,100,RC104,mixed,S2_peak_dirty,ALNS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3053.0617297104773,2782.3704559181724,1445.7069659284723,0.8874850687800736,0.8874850687800736,0.0,0.0,1800.003274699906,26.000047301220864,0.0,0.2394568999297917,1,0,0,614,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed01,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3181.9911610288577,2657.6618444528117,895.0395147827727,0.8440815981269241,0.8440815981269241,0.0,0.0,1800.129469000036,26.001870107778295,0.0,0.2539821001701057,1,0,0,520,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed02,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2903.443700920395,2800.984783293764,943.0386338063972,0.8483613794220805,0.8483613794220805,0.0,0.0,1800.119499999797,26.00172611110818,0.0,0.24034020002000034,1,0,0,606,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed03,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3250.8300622228317,2676.0559707628,903.6362034146038,0.8549540444583578,0.8549540444583578,0.0,0.0,1800.1661187000573,26.00239949233416,0.0,0.24283890007063746,1,0,0,399,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed04,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3039.023352194754,2695.0101120062586,903.7741685625635,0.8375835829653958,0.8375835829653958,0.0,0.0,1800.1291715002153,26.001865810558666,0.0,0.24137270008213818,1,0,0,496,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed05,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3154.281024297577,2764.513672888942,928.2232364547104,0.8629130222642214,0.8629130222642214,0.0,0.0,1800.188365599839,26.00272083644212,0.0,0.24791999999433756,1,0,0,476,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed06,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3105.9929920713976,2742.71323408774,920.5086114745292,0.8538442501271413,0.8538442501271413,0.0,0.0,1800.203048700001,26.002932925666684,0.0,0.24935659999027848,1,0,0,339,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed07,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2869.213123469562,2833.8342364007804,949.2200248311863,0.850544428337728,0.850544428337728,0.0,0.0,1800.1114771000575,26.00161022477861,0.0,0.25300419982522726,1,0,0,376,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed08,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3219.7067056998676,2619.9608950554043,880.0298300656867,0.8389605950218283,0.8389605950218283,0.0,0.0,1800.1689877000172,26.002440933444692,0.0,0.2466768000740558,1,0,0,466,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed09,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3054.714439288913,2643.5345790659867,891.2623592434242,0.8298107419511571,0.8298107419511571,0.0,0.0,1800.1390956998803,26.00200916010938,0.0,0.24343180004507303,1,0,0,352,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed10,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2950.4565562732582,2634.6119661145544,891.5305598723787,0.8194436960554669,0.8194436960554669,0.0,0.0,1800.1747785001062,26.002524578334867,0.0,0.3034500000067055,1,0,0,832,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed11,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3077.8563950940697,2754.4253367266015,922.5466369670806,0.8531141470106264,0.8531141470106264,0.0,0.0,1800.155099999858,26.002240333331283,0.0,0.2424454998690635,1,0,0,564,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed12,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2992.001055897851,2528.0574785637937,853.460245520678,0.8003816653176122,0.8003816653176122,0.0,0.0,1800.1416519000195,26.00204608300028,0.0,0.24342680000700057,1,0,0,354,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed13,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3130.284309407147,2615.010699876509,885.3161601393751,0.8319260915229192,0.8319260915229192,0.0,0.0,1800.1466562999412,26.00211836877693,0.0,0.27409500000067055,1,0,0,408,9,real_solver:ALNS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed14,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3078.506612019512,2722.3550962405657,913.0030083435616,0.8468911155330628,0.8468911155330628,0.0,0.0,1800.1559735999908,26.002252951999868,0.0,0.24706030008383095,1,0,0,433,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed15,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2798.0981385103455,2690.1907764931125,904.1867778049964,0.815188868476735,0.815188868476735,0.0,0.0,1800.2439330997877,26.003523478108043,0.0,0.24790229997597635,1,0,0,465,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed16,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3160.9592756224124,2631.2669734322517,890.104775308572,0.8378999060145272,0.8378999060145272,0.0,0.0,1800.145379900001,26.002099931888903,0.0,0.25344030000269413,1,0,0,361,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed17,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3056.2554813816605,2642.546834255071,889.452921428943,0.8292848526264263,0.8292848526264263,0.0,0.0,1800.1964261000976,26.0028372658903,0.0,0.2462548001203686,1,0,0,645,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed18,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2998.4737924395154,2693.6729756376744,907.3613029197811,0.834858789066773,0.834858789066773,0.0,0.0,1800.2081676002126,26.003006865336406,0.0,0.24409559997729957,1,0,0,506,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed19,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3142.858648429305,2799.0794614166934,939.082026353073,0.868818843864064,0.868818843864064,0.0,0.0,1800.1638977001421,26.002367411224274,0.0,0.24615659983828664,1,0,0,453,7,real_solver:ALNS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__ALNS_MS__seed20,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,ALNS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2976.080618358776,2606.7452054019464,880.6319738271189,0.8155136280727581,0.8155136280727581,0.0,0.0,1800.1255228000227,26.00181310711144,0.0,0.24442199990153313,1,0,0,652,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC108__S1_balanced__ALNS_MS__seed01,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3133.3043370383275,2640.481600234772,1388.8848992517414,0.8389705049831782,0.8389705049831782,0.0,0.0,1800.1045240000822,26.001509791112298,0.0,0.2417341999243945,1,0,0,545,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed02,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3126.33273176912,2632.1228364299927,1386.4844152936735,0.836976215267008,0.836976215267008,0.0,0.0,1800.1629834000487,26.00235420466737,0.0,0.24405360012315214,1,0,0,512,10,real_solver:ALNS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed03,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2923.514447251587,2729.4551951621656,1434.8038839429403,0.8374809468213856,0.8374809468213856,0.0,0.0,1800.1179833998904,26.00170420466508,0.0,0.24719459982588887,1,0,0,726,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed04,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3163.9244543047944,2654.314100604606,1395.7492287151194,0.8446190506083106,0.8446190506083106,0.0,0.0,1800.142279200023,26.002055144000334,0.0,0.26034340006299317,1,0,0,492,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed05,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3235.8652092909865,2736.9255097631085,1441.5525433152561,0.8688729475434581,0.8688729475434581,0.0,0.0,1800.1948291999288,26.00281419955453,0.0,0.2402230000589043,1,0,0,526,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed06,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3196.9705734266045,2778.176558516376,1466.4781250178514,0.8743603399337818,0.8743603399337818,0.0,0.0,1800.1433352001477,26.002070397335466,0.0,0.2416423000395298,1,0,0,510,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed07,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3198.6583987810864,2768.688668246083,1457.4224962057383,0.8717763225610992,0.8717763225610992,0.0,0.0,1800.1097746999003,26.001585634554115,0.0,0.29152409988455474,1,0,0,473,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed08,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3181.53027037767,2725.426035864819,1431.229315313749,0.8605769919058045,0.8605769919058045,0.0,0.0,1800.168363600038,26.002431918667217,0.0,0.24825590010732412,1,0,0,393,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed09,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2998.3366308933887,2784.458325310206,1468.765235965037,0.8568238497530714,0.8568238497530714,0.0,0.0,1800.117096700007,26.00169139677788,0.0,0.23824000009335577,1,0,0,524,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed10,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2953.3960754499153,2639.875786222106,1390.7532047127079,0.8223874035245474,0.8223874035245474,0.0,0.0,1800.1841348998714,26.002659726331476,0.0,0.23722139978781343,1,0,0,592,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed11,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3225.4551738471478,2757.4751165622483,1453.3559813220925,0.8723294182136923,0.8723294182136923,0.0,0.0,1800.1767259000335,26.002552707444927,0.0,0.2413896000944078,1,0,0,483,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed12,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3144.128442527282,2668.1040214501777,1401.841348577622,0.8453838792867091,0.8453838792867091,0.0,0.0,1800.2057812002022,26.002972395114032,0.0,0.28479439998045564,1,0,0,361,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed13,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3167.953089433617,2649.2606529837085,1395.3187276402336,0.8443837014782608,0.8443837014782608,0.0,0.0,1800.2043759000953,26.00295209633471,0.0,0.23674209997989237,1,0,0,396,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed14,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3074.782899309238,2647.482303256379,1396.1868110541022,0.8356228301809683,0.8356228301809683,0.0,0.0,1800.1881975000724,26.002718408334378,0.0,0.2430028000380844,1,0,0,588,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed15,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2993.203679308227,2766.2105525910215,1453.0966353995484,0.8514050545157099,0.8514050545157099,0.0,0.0,1800.1603803001344,26.002316604335274,0.0,0.23668450000695884,1,0,0,592,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed16,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3176.0354724880854,2703.043704867584,1425.1659381743773,0.8565431282457657,0.8565431282457657,0.0,0.0,1800.1811565000098,26.002616705000143,0.0,0.24264409998431802,1,0,0,460,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed17,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2934.8758257182208,2704.330377679558,1425.0571076059164,0.8340303339688543,0.8340303339688543,0.0,0.0,1800.1380625998136,26.001994237552864,0.0,0.2454354001674801,1,0,0,643,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__ALNS_MS__seed18,main,solomon,100,RC108,mixed,S1_balanced,ALNS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3159.5996240271243,2683.512483822831,1413.2442540326779,0.850651898925794,0.850651898925794,0.0,0.0,1800.179736699909,26.002596196776462,0.0,0.24097829987294972,1,0,0,379,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
