run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C101__S3_mixed_fleet_arc__A3_NoLNS__seed11,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2748.2944295640555,2273.0189633162354,769.0392649044531,1.002307,0.9326505154927366,0.06965648450726347,6.949615687335663,1800.0598571000155,26.00086460255578,0.0026790064704393145,1.688706299988553,1,0,0,12720,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=1.002307 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A3_NoLNS__seed12,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2612.1066575296927,2164.083939018678,734.4896714727818,1.008681,0.8883627166183968,0.12031828338160311,11.928278948607451,1800.0153066000203,26.000221095333625,0.004627586932451015,1.5771332998992875,1,0,0,12690,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=1.008681 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A3_NoLNS__seed13,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2581.144991491629,2198.21685524889,744.1721100378345,0.965948,0.8933601659264411,0.07258783407355895,7.514673054197426,1800.099458099925,26.001436616998916,0.0027916855188725737,1.7251145999180153,1,0,0,12723,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.965948 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A3_NoLNS__seed14,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2585.658073522469,2136.103224418832,725.2218443940616,1.027231,0.8778058358152991,0.14942516418470086,14.546403309937187,1800.0109905999852,26.0001587531109,0.005747086608339353,1.893519900040701,1,0,0,12687,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A3_NoLNS__seed15,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2685.2582610734466,2269.7458358484146,765.7134024467947,0.941873,0.9236634165460589,0.01820958345394108,1.9333374514335884,1800.066563499975,26.000961472777416,0.0007003426959040041,1.7789036000613123,1,0,0,12662,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.941873 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A3_NoLNS__seed16,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2482.925627396912,2207.1876325879275,753.3881088110834,1.027231,0.8870347017521301,0.14019629824786994,13.647981636834357,1800.0750816999935,26.00108451344435,0.005391940408307923,1.679321900010109,1,0,0,12531,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A3_NoLNS__seed17,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2799.4863597265075,2422.0353665066928,816.8297914785095,1.027231,0.9779906534763224,0.04924034652367759,4.793502778214208,1800.113431100035,26.001638449222728,0.0018937401433312194,1.6834197000134736,1,0,0,12606,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A3_NoLNS__seed18,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2860.230768802407,2257.0590246808015,764.1416763422948,1.027231,0.9413138760288539,0.08591712397114615,8.363953577252452,1800.0037697999505,26.000054452665953,0.0033044978474011046,1.6169952999334782,1,0,0,12604,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A3_NoLNS__seed19,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2772.7214190114455,2276.9884048389913,767.2599079211284,1.025006,0.9352769321447109,0.08972906785528922,8.754004157564854,1800.083486599964,26.001205917555037,0.003450957934020573,1.570532500045374,1,0,0,12544,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=1.025006 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__A3_NoLNS__seed20,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,A3_NoLNS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2598.1762363878142,2115.8616507873376,718.5318571377027,1.027231,0.8737951290247414,0.15343587097525857,14.936841954269154,1800.040096999961,26.000579178888326,0.005901248196034179,1.6079445000505075,1,0,0,12710,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C104__S1_balanced__A3_NoLNS__seed01,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2732.3005851298494,3042.7308870741167,1603.644064910649,0.945382,0.9061739921388837,0.03920800786111622,4.147319058445816,1800.0436329999939,26.000630254444356,0.0015079637484716084,1.7946569999912754,1,0,0,12379,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.945382 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed02,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2951.788774982413,2849.3700273252093,1508.0216418329253,0.97173,0.8935675182485691,0.07816248175143092,8.043641932577046,1800.0246762000024,26.000356434000036,0.003006208086025303,1.7723971999948844,1,0,0,12356,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.971730 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed03,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2923.097340716593,2990.6991122770733,1585.0993611575273,0.952926,0.9188076450280841,0.034118354971915954,3.5803782215949562,1800.0924175999826,26.001334920888638,0.0013121770507446664,1.760487399995327,1,0,0,12605,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.952926 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed04,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3013.934726525803,2924.890721939732,1540.146847818404,0.956647,0.9139861716481764,0.04266082835182361,4.459411711093393,1800.0034381999867,26.000049662888696,0.0016407979563483588,1.623713899985887,1,0,0,12410,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.956647 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed05,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2916.2921849659833,2795.850305000583,1476.5228162825344,0.919479,0.8784103668221231,0.0410686331778769,4.466511271913431,1800.1063212999143,26.001535752109874,0.001579469519393462,1.5883851000107825,1,0,0,12481,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.919479 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed06,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2862.983770645223,3144.236940211108,1657.873575330331,0.982392,0.9409460179876333,0.04144598201236671,4.218884316277689,1800.0743584000738,26.001074065778845,0.0015940103823216898,1.6766584999859333,1,0,0,12440,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.982392 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed07,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2889.511541475632,2985.7608796029654,1574.1817527726039,0.981282,0.9125284725777351,0.06875352742226493,7.006500417032508,1800.0723722999683,26.00104537766621,0.0026442601219919134,1.5956335000228137,1,0,0,12565,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.981282 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed08,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2851.260879295555,2935.8944714007475,1548.517192823231,0.943022,0.8985206125550568,0.04450138744494325,4.719019009624722,1800.0121821999783,26.0001759651108,0.0017115802410206345,1.6628175000660121,1,0,0,12484,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.943022 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed09,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2812.5466034101287,2934.824568794608,1547.0130177111166,1.0,0.8938191981072681,0.10618080189273194,10.618080189273194,1800.1003275000257,26.00144917500037,0.004083649383466736,1.579611099907197,1,0,0,12345,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=1.000000 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed10,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2801.262396905986,2679.3819899891905,1416.0595147299991,0.923298,0.8427333453545728,0.08056465464542717,8.72574776999703,1800.1101352999685,26.001590843221766,0.0030984509806033346,1.6232804999453947,1,0,0,12499,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.923298 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed11,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.173279984996,2763.300620810324,1460.7385982368687,0.960124,0.8833585859576202,0.0767654140423798,7.995364561492037,1800.0590093999635,26.000852357999474,0.0029524191355504545,1.6197004000423476,1,0,0,12622,9,real_solver:A3_NoLNS | archive=9 | walltime_hit=1 | init_best=0.960124 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed12,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2988.0139752720243,3006.283111801996,1589.5592029756472,0.939185,0.9284178494907978,0.010767150509202295,1.14643552752677,1800.1040643999586,26.001503152443846,0.0004140972329974817,1.7647031000815332,1,0,0,12512,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.939185 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed13,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2717.3921214853876,3008.8827406979976,1585.3427500224702,0.897732,0.8977321815884293,0.0,0.0,1800.0705188999418,26.001018606332494,0.0,1.6151767999399453,1,0,0,12609,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.897732 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed14,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2933.2557456740324,2992.6829143783116,1584.5445177227596,0.998683,0.92003140563074,0.07865159436925995,7.8755315119272025,1800.1086517000804,26.001569413445605,0.003024878733996288,1.6609101999783888,1,0,0,12467,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.998683 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed15,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2918.1346536784745,2806.0760566272684,1484.2280484399498,0.897262,0.8810726217732939,0.016189378226706075,1.8043089116340685,1800.062786399969,26.000906914666217,0.0006226466745886546,1.5949893000070006,1,0,0,12524,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.897262 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed16,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2680.8265757485265,2940.1334840000345,1552.5121414126208,0.978585,0.880700530223602,0.09788446977639809,10.002653808958657,1800.1355854999274,26.001958457221175,0.0037645037368027154,1.5979212999809533,1,0,0,12490,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.978585 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed17,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2888.748336616083,2932.1783330604912,1547.8940837231212,0.953905,0.9022129795572177,0.051692020442782316,5.418990407093192,1800.0387162000407,26.000559234000587,0.0019881118701164453,1.7857312998967245,1,0,0,12484,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.953905 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed18,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3085.094488057979,2930.555556747966,1551.2208045702791,0.970664,0.924552808514503,0.046111191485496916,4.750479206553135,1800.0444735999918,26.000642396444327,0.0017734635468777023,1.6073296000249684,1,0,0,12649,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.970664 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed19,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2758.4819627603065,2954.993504664316,1555.8849780549551,0.916188,0.891454439961592,0.024733560038407987,2.699616240161188,1800.0974228000268,26.00140721822261,0.0009512392860442539,1.6760121999541298,1,0,0,12701,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.916188 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S1_balanced__A3_NoLNS__seed20,main,solomon,100,C104,clustered,S1_balanced,A3_NoLNS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2720.3515792469148,2869.568900510749,1514.4376154612921,0.940736,0.8709828412458922,0.06975315875410781,7.414743217449722,1800.0725522000575,26.001047976223052,0.0026827056670136666,1.6250349999172613,1,0,0,12633,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.940736 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed01,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2775.677488376245,2756.211288676183,1441.3714413630753,0.866365,0.8559581760513625,0.010406823948637567,1.201205490600101,1800.0165193000576,26.000238612111943,0.00040025878623243307,1.6198498000157997,1,0,0,12623,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.866365 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed02,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2742.744782523851,2660.873016796019,1389.3457153874772,0.832966,0.8329656689560262,3.3104397378913575e-07,3.974279547894341e-05,1800.0031119999476,26.000044951110354,1.2732438517380264e-08,1.7461298999842256,1,0,0,12649,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.832966 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed03,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2901.0069599220333,2785.5618100878137,1450.5706772995145,0.874573,0.874573410987551,0.0,0.0,1800.0899995999644,26.001299994221707,0.0,1.5892462000483647,1,0,0,12609,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.874573 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed04,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3078.375351506787,2782.0430046153015,1449.7726610183133,0.939299,0.8938351970755548,0.045463802924445185,4.8401843209079525,1800.0748511999846,26.001081183999776,0.0017485350937030317,1.8506768000079319,1,0,0,12548,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.939299 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed05,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2803.065386797447,2997.3171594500363,1557.7404593334647,0.960368,0.904984887562883,0.05538311243711702,5.766863581160244,1800.0628219998907,26.00090742888731,0.0021300453681699486,1.617174300015904,1,0,0,12649,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.960368 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed06,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2890.3821139667575,2875.581115868181,1497.8632817887012,0.916341,0.8912865956825035,0.025054404317496504,2.734179123000772,1800.0576397000114,26.000832573444608,0.0009636000788330632,1.6254428999964148,1,0,0,12570,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.916341 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed07,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2913.9685187889227,2789.900480835486,1461.7620909802554,0.898624,0.8785758220918524,0.020048177908147613,2.2309862532213267,1800.0661671999842,26.000955748444216,0.0007710554220433689,1.774265700019896,1,0,0,12577,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.898624 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed08,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2850.1806719990054,2783.7490672998024,1451.926987696692,0.902392,0.8689894891996,0.03340251080040002,3.7015521857906566,1800.0628002999583,26.00090711544384,0.001284667133038594,1.6142946000909433,1,0,0,12446,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.902392 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed09,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2748.543510794938,2953.9108300030493,1546.5495756710625,0.961407,0.8924902863307854,0.06891671366921459,7.168318274072749,1800.042811900028,26.000618394111516,0.0026505797910107588,1.7532366999657825,1,0,0,12429,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.961407 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed10,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3039.7033276328075,2857.3363959281533,1487.1503523065746,0.954383,0.9040813088757994,0.050301691124200576,5.270597980496361,1800.0032253999962,26.000046589111054,0.0019346769611277223,1.6240781999658793,1,0,0,12443,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.954383 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S2_peak_dirty__A3_NoLNS__seed11,main,solomon,100,C104,clustered,S2_peak_dirty,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2709.8899898912887,2763.093671642806,1447.0068098160323,0.915692,0.850381059974238,0.06531094002576199,7.1324135217695455,1800.1157138999552,26.00167142299935,0.0025117977595852654,1.6527294999687,1,0,0,12672,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.915692 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
